,bairro/cidade,rua,legenda,area m²,Quartos,banheiros,vagas,preço,condominio,bairro,cidade
694,"Dionisio Torres, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Dionisio Torres, Fortaleza",117,3,3,2,R$ 760.000,Cond. R$ 1.380 • IPTU R$ 1.578,Dionisio Torres, Fortaleza
695,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Reverendo Bolivar Pinto Bandeira,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",152,3,4,3,R$ 1.450.000,0,Engenheiro Luciano Cavalcante, Fortaleza
696,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",205,2,4,3,R$ 1.600.000,Cond. R$ 2.700,Meireles, Fortaleza
697,"Passaré, Fortaleza",Avenida Palestina,"Apartamento para comprar 
Passaré, Fortaleza",44,2,1,1,R$ 260.000,Cond. R$ 350 • IPTU R$ 100,Passaré, Fortaleza
698,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",150,3,5,4,R$ 1.300.000,0,Meireles, Fortaleza
699,"Aldeota, Fortaleza",Rua Eduardo Garcia,"Apartamento para comprar 
Aldeota, Fortaleza",177,4,4,2,R$ 879.000,Cond. R$ 1.900 • IPTU R$ 100,Aldeota, Fortaleza
700,"Cocó, Fortaleza",Rua Andrade Furtado,"Apartamento para comprar 
Cocó, Fortaleza",177,4,5,3,R$ 2.200.000,Cond. R$ 1.560 • IPTU R$ 6.000,Cocó, Fortaleza
701,"Cajazeiras, Fortaleza",Rua Alfa Vile,"Apartamento para comprar 
Cajazeiras, Fortaleza",62,3,2,1,R$ 249.000,Cond. R$ 570,Cajazeiras, Fortaleza
702,"Mucuripe, Fortaleza",Avenida Álvaro Correia,"Cobertura para comprar 
Mucuripe, Fortaleza",216,5,5,3,R$ 585.000,Cond. R$ 890,Mucuripe, Fortaleza
703,"Presidente Kennedy, Fortaleza",Rua Ouro Branco,"Casa de condomínio para comprar 
Presidente Kennedy, Fortaleza",250,4,5,3,R$ 1.500.001,Cond. R$ 1.000,Presidente Kennedy, Fortaleza
704,"Cidade dos Funcionários, Fortaleza",Rua Professor Martins de Aguiar,"Casa de condomínio para comprar 
Cidade dos Funcionários, Fortaleza",122,3,4,4,R$ 550.000,Cond. R$ 750,Cidade dos Funcionários, Fortaleza
705,"Cocó, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Cocó, Fortaleza",165,3,4,3,R$ 1.850.000,Cond. R$ 1.650 • IPTU R$ 3.890,Cocó, Fortaleza
706,"Vicente Pinzon, Fortaleza",Avenida Pintor Antônio Bandeira,"Apartamento para comprar 
Vicente Pinzon, Fortaleza",126,3,3,1,R$ 320.000,Cond. R$ 800,Vicente Pinzon, Fortaleza
707,"Parquelândia, Fortaleza",Rua Professor Anacleto,"Apartamento para comprar 
Parquelândia, Fortaleza",63,2,2,1,R$ 290.000,Cond. R$ 590 • IPTU R$ 1,Parquelândia, Fortaleza
708,"Monte Castelo, Fortaleza",Rua Doutor Almeida Filho,"Apartamento para comprar 
Monte Castelo, Fortaleza",62,3,2,1,R$ 431.860,0,Monte Castelo, Fortaleza
709,"Edson Queiroz, Fortaleza",Rua Doutor Paulo Marcelo,"Casa para comprar 
Edson Queiroz, Fortaleza",145,4,4,2,R$ 600.000,IPTU R$ 5,Edson Queiroz, Fortaleza
710,"Lagoa Redonda, Fortaleza",Avenida Maestro Lisboa,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",430,5,7,4,R$ 3.900.000,Cond. R$ 1.040,Lagoa Redonda, Fortaleza
711,"Cocó, Fortaleza",Rua Vilebaldo Aguiar,"Apartamento para comprar 
Cocó, Fortaleza",100,3,5,2,R$ 950.000,0,Cocó, Fortaleza
712,"Edson Queiroz, Fortaleza",Rua Nadir Saboya,"Casa para comprar 
Edson Queiroz, Fortaleza",158,4,5,3,R$ 740.000,0,Edson Queiroz, Fortaleza
713,"Amadeu Furtado, Fortaleza",Rua Professor Lino Encarnação,"Casa para comprar 
Amadeu Furtado, Fortaleza",284,4,4,2,R$ 1.199.000,0,Amadeu Furtado, Fortaleza
714,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",45,1,1,1,R$ 450.000,Cond. R$ 1.100 • IPTU R$ 650,Meireles, Fortaleza
715,"Papicu, Fortaleza",Rua José Rangel,"Apartamento para comprar 
Papicu, Fortaleza",130,3,5,2,R$ 1.200.000,Cond. R$ 900 • IPTU R$ 2.500,Papicu, Fortaleza
716,"Mondubim, Fortaleza",Rua Cabral Veras,"Casa para comprar 
Mondubim, Fortaleza",129,3,3,4,R$ 720.000,IPTU R$ 50,Mondubim, Fortaleza
717,"Cidade dos Funcionários, Fortaleza",Rua Pedro Firmeza,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",288,5,5,6,R$ 780.000,0,Cidade dos Funcionários, Fortaleza
718,"De Lourdes, Fortaleza",Avenida Engenheiro Luiz Vieira,"Apartamento para comprar 
De Lourdes, Fortaleza",75,3,2,2,R$ 517.368,Cond. R$ 583,De Lourdes, Fortaleza
719,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",223,4,4,2,R$ 695.000,0,Meireles, Fortaleza
720,"Cocó, Fortaleza",Rua Vilebaldo Aguiar,"Apartamento para comprar 
Cocó, Fortaleza",55,2,2,1,R$ 468.000,0,Cocó, Fortaleza
721,"Meireles, Fortaleza",Rua Barão de Aracati,"Apartamento para comprar 
Meireles, Fortaleza",56,2,2,1,R$ 750.000,Cond. R$ 774 • IPTU R$ 115,Meireles, Fortaleza
722,"Pedras, Fortaleza",Rua Quartzo,"Casa para comprar 
Pedras, Fortaleza",85,2,2,2,R$ 220.000,0,Pedras, Fortaleza
723,"Amadeu Furtado, Fortaleza",Rua Conselheiro Vieira da Silva,"Apartamento para comprar 
Amadeu Furtado, Fortaleza",52,2,2,1,R$ 309.900,Cond. R$ 200,Amadeu Furtado, Fortaleza
724,"Varjota, Fortaleza",Rua Doutor José Lino,"Apartamento para comprar 
Varjota, Fortaleza",106,3,3,2,R$ 800.000,Cond. R$ 730 • IPTU R$ 2.848,Varjota, Fortaleza
725,"Aldeota, Fortaleza",Rua Carlos Vasconcelos,"Apartamento para comprar 
Aldeota, Fortaleza",66,3,2,2,R$ 490.000,Cond. R$ 665,Aldeota, Fortaleza
726,"Presidente Kennedy, Fortaleza",Rua Ouro Branco,"Casa de condomínio para comprar 
Presidente Kennedy, Fortaleza",230,4,5,4,R$ 1.500.000,Cond. R$ 1.150,Presidente Kennedy, Fortaleza
727,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",325,4,6,5,R$ 4.900.000,Cond. R$ 3.400,Meireles, Fortaleza
728,"Cocó, Fortaleza",Rua Professor Otávio Lobo,"Apartamento para comprar 
Cocó, Fortaleza",56,2,3,2,R$ 380.000,Cond. R$ 660 • IPTU R$ 674,Cocó, Fortaleza
729,"Mucuripe, Fortaleza",Rua Frei Mansueto,"Apartamento para comprar 
Mucuripe, Fortaleza",93,2,3,2,R$ 630.000,Cond. R$ 992,Mucuripe, Fortaleza
730,"Jacarecanga, Fortaleza",Avenida Francisco Sá,"Casa para comprar 
Jacarecanga, Fortaleza",73,3,2,1,R$ 400.000,0,Jacarecanga, Fortaleza
731,"Cocó, Fortaleza",Rua José de Borba Vasconcelos,"Apartamento para comprar 
Cocó, Fortaleza",96,3,4,2,R$ 980.000,Cond. R$ 902,Cocó, Fortaleza
732,"Paupina, Fortaleza",Rua Central do Loteamento Parque Messejana,"Apartamento para comprar 
Paupina, Fortaleza",49,2,1,1,R$ 210.000,0,Paupina, Fortaleza
733,"Cocó, Fortaleza",Avenida Padre Antônio Tomás,"Apartamento para comprar 
Cocó, Fortaleza",95,3,3,2,R$ 950.000,Cond. R$ 950 • IPTU R$ 2.500,Cocó, Fortaleza
734,"José de Alencar, Fortaleza",Rua Bill Cartaxo,"Casa para comprar 
José de Alencar, Fortaleza",260,4,5,5,R$ 450.000,0,José de Alencar, Fortaleza
735,"Praia do Futuro II, Fortaleza",Rua Hildebrando Pompeu,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",53,2,2,1,R$ 412.000,0,Praia do Futuro II, Fortaleza
736,"Barra do Ceará, Fortaleza",Rua Irapuã,"Apartamento para comprar 
Barra do Ceará, Fortaleza",47,2,1,1,R$ 160.000,Cond. R$ 290,Barra do Ceará, Fortaleza
737,"Cocó, Fortaleza",,"Apartamento para comprar 
Cocó, Fortaleza",220,4,6,4,R$ 2.990.000,Cond. R$ 2.500 • IPTU R$ 9.000,Cocó, Fortaleza
738,"Aldeota, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Aldeota, Fortaleza",110,3,3,2,R$ 1.149.999,0,Aldeota, Fortaleza
739,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Luiza Miranda Coelho,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",64,3,2,2,R$ 621.088,Cond. R$ 1.000 • IPTU R$ 5.000,Engenheiro Luciano Cavalcante, Fortaleza
740,"Jardim das Oliveiras, Fortaleza",Avenida Rogaciano Leite,"Apartamento para comprar 
Jardim das Oliveiras, Fortaleza",114,4,4,2,R$ 760.000,Cond. R$ 786,Jardim das Oliveiras, Fortaleza
741,"Passaré, Fortaleza",Rua das Carnaúbas,"Apartamento para comprar 
Passaré, Fortaleza",44,2,1,1,R$ 220.000,0,Passaré, Fortaleza
742,"Dionisio Torres, Fortaleza",Rua Dom Expedito Lopes,"Apartamento para comprar 
Dionisio Torres, Fortaleza",50,2,2,1,R$ 650.000,0,Dionisio Torres, Fortaleza
743,"Mondubim, Fortaleza",Rua Monte Líbano,"Apartamento para comprar 
Mondubim, Fortaleza",45,2,1,1,R$ 70.000,Cond. R$ 420 • IPTU R$ 1,Mondubim, Fortaleza
744,"Aldeota, Fortaleza",Rua Coronel Jucá,"Apartamento para comprar 
Aldeota, Fortaleza",119,3,3,2,R$ 1.586.273,Cond. R$ 1.100 • IPTU R$ 300,Aldeota, Fortaleza
745,"Jardim das Oliveiras, Fortaleza",Rua Vicente Lopes,"Casa para comprar 
Jardim das Oliveiras, Fortaleza",144,4,4,2,R$ 655.000,0,Jardim das Oliveiras, Fortaleza
746,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",50,2,1,1,R$ 157.000,0,Ancuri, Fortaleza
747,"Siqueira, Fortaleza",,"Apartamento para comprar 
Siqueira, Fortaleza",39,1,1,1,R$ 590.000,0,Siqueira, Fortaleza
748,"Presidente Kennedy, Fortaleza",,"Apartamento para comprar 
Presidente Kennedy, Fortaleza",53,2,2,2,R$ 415.000,Cond. R$ 1 • IPTU R$ 1,Presidente Kennedy, Fortaleza
749,"Cajazeiras, Fortaleza",Rua Dom Marcos Teixeira,"Apartamento para comprar 
Cajazeiras, Fortaleza",44,2,1,1,R$ 50.000,Cond. R$ 220 • IPTU R$ 250,Cajazeiras, Fortaleza
750,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",54,3,2,2,R$ 500.000,Cond. R$ 950 • IPTU R$ 79,Meireles, Fortaleza
751,"Aldeota, Fortaleza",Rua Carolina Sucupira,"Apartamento para comprar 
Aldeota, Fortaleza",140,3,4,4,R$ 1.600.000,Cond. R$ 1 • IPTU R$ 1,Aldeota, Fortaleza
752,"Papicu, Fortaleza",Rua Pereira de Miranda,"Apartamento para comprar 
Papicu, Fortaleza",70,3,2,1,R$ 640.000,Cond. R$ 580 • IPTU R$ 737,Papicu, Fortaleza
753,"Edson Queiroz, Fortaleza",Rua Governador Manoel de Castro Filho,"Apartamento para comprar 
Edson Queiroz, Fortaleza",82,3,5,2,R$ 660.000,Cond. R$ 600,Edson Queiroz, Fortaleza
754,"Parque Iracema, Fortaleza",Rua 3,"Apartamento para comprar 
Parque Iracema, Fortaleza",59,2,2,1,R$ 400.000,Cond. R$ 400,Parque Iracema, Fortaleza
755,"Passaré, Fortaleza",Rua Amâncio Pereira,"Apartamento para comprar 
Passaré, Fortaleza",48,2,2,1,R$ 310.000,Cond. R$ 487 • IPTU R$ 1,Passaré, Fortaleza
756,"Mondubim, Fortaleza",,"Casa para comprar 
Mondubim, Fortaleza",151,3,3,2,R$ 750.000,IPTU R$ 1,Mondubim, Fortaleza
757,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Caio Cid,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",118,3,3,2,R$ 1.180.000,Cond. R$ 858 • IPTU R$ 413,Engenheiro Luciano Cavalcante, Fortaleza
758,"Manuel Dias Branco, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Manuel Dias Branco, Fortaleza",145,2,2,3,R$ 1.330.000,Cond. R$ 1.100 • IPTU R$ 2.500,Manuel Dias Branco, Fortaleza
759,"Edson Queiroz, Fortaleza",Rua Maria Odalea Pires da Silva,"Apartamento para comprar 
Edson Queiroz, Fortaleza",91,3,3,2,R$ 890.000,Cond. R$ 950,Edson Queiroz, Fortaleza
760,"Papicu, Fortaleza",Rua Ary Barroso,"Casa para comprar 
Papicu, Fortaleza",218,3,4,3,R$ 890.000,0,Papicu, Fortaleza
761,"Dionisio Torres, Fortaleza",Rua Júlio Siqueira,"Apartamento para comprar 
Dionisio Torres, Fortaleza",134,4,4,3,R$ 1.340.000,Cond. R$ 1.400 • IPTU R$ 2.866,Dionisio Torres, Fortaleza
762,"Cidade dos Funcionários, Fortaleza",Avenida Ulisses Bezerra,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",520,4,4,2,R$ 680.000,Cond. R$ 1 • IPTU R$ 1,Cidade dos Funcionários, Fortaleza
763,"Passaré, Fortaleza",Rua das Oiticicas,"Apartamento para comprar 
Passaré, Fortaleza",46,2,1,1,R$ 260.000,Cond. R$ 255 • IPTU R$ 15,Passaré, Fortaleza
764,"Sapiranga-Coité, Fortaleza",Rua 2,"Casa para comprar 
Sapiranga-Coité, Fortaleza",127,4,4,2,R$ 639.900,0,Sapiranga-Coité, Fortaleza
765,"Sapiranga-Coité, Fortaleza",Rua 3,"Casa para comprar 
Sapiranga-Coité, Fortaleza",127,4,4,2,R$ 639.900,0,Sapiranga-Coité, Fortaleza
766,"José de Alencar, Fortaleza",,"Casa para comprar 
José de Alencar, Fortaleza",215,3,4,5,R$ 780.000,IPTU R$ 1.294,José de Alencar, Fortaleza
767,"Centro, Fortaleza",Rua Conselheiro Tristão,"Apartamento para comprar 
Centro, Fortaleza",113,3,4,3,R$ 750.000,Cond. R$ 1.200,Centro, Fortaleza
768,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",48,2,1,2,R$ 150.000,0,Ancuri, Fortaleza
769,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",56,2,1,1,R$ 175.000,0,Pedras, Fortaleza
770,"Pedras, Fortaleza",Rua Quartzo,"Casa para comprar 
Pedras, Fortaleza",118,4,4,4,R$ 290.000,0,Pedras, Fortaleza
771,"Sapiranga-Coité, Fortaleza",Rua José Vilar de Andrade,"Casa para comprar 
Sapiranga-Coité, Fortaleza",164,4,5,4,R$ 600.000,0,Sapiranga-Coité, Fortaleza
772,"Aldeota, Fortaleza",Rua Silva Paulet,"Apartamento para comprar 
Aldeota, Fortaleza",125,3,3,2,R$ 550.000,Cond. R$ 1.200 • IPTU R$ 220,Aldeota, Fortaleza
773,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",82,2,2,2,R$ 1.197.700,Cond. R$ 1.500,Meireles, Fortaleza
774,"Edson Queiroz, Fortaleza",,"Casa para comprar 
Edson Queiroz, Fortaleza",110,3,1,2,R$ 490.000,Cond. R$ 1 • IPTU R$ 1,Edson Queiroz, Fortaleza
775,"Mondubim, Fortaleza",Rua Doutor Rodrigo Codes Sandoval,"Apartamento para comprar 
Mondubim, Fortaleza",55,3,2,1,R$ 380.000,Cond. R$ 349 • IPTU R$ 82,Mondubim, Fortaleza
776,"Aldeota, Fortaleza",Rua Paula Ney,"Apartamento para comprar 
Aldeota, Fortaleza",66,2,2,2,R$ 1.190.000,0,Aldeota, Fortaleza
777,"Parque Iracema, Fortaleza",Rua Farias Lemos,"Apartamento para comprar 
Parque Iracema, Fortaleza",46,2,1,1,R$ 160.000,Cond. R$ 322,Parque Iracema, Fortaleza
778,"Barroso, Fortaleza",Rua Valéria,"Apartamento para comprar 
Barroso, Fortaleza",45,2,1,1,R$ 60.000,0,Barroso, Fortaleza
779,"Parque Iracema, Fortaleza",Rua José La Fayette Azevedo Lima,"Apartamento para comprar 
Parque Iracema, Fortaleza",83,3,2,2,R$ 485.000,Cond. R$ 680,Parque Iracema, Fortaleza
780,"Sapiranga, Fortaleza",Rua Crisanto Moreira da Rocha,"Casa para comprar 
Sapiranga, Fortaleza",128,3,4,3,R$ 490.000,IPTU R$ 69,Sapiranga, Fortaleza
781,"Passaré, Fortaleza",Avenida dos Paroaras,"Apartamento para comprar 
Passaré, Fortaleza",63,2,2,1,R$ 279.000,Cond. R$ 418,Passaré, Fortaleza
782,"Cocó, Fortaleza",,"Apartamento para comprar 
Cocó, Fortaleza",81,3,3,2,R$ 880.000,Cond. R$ 855 • IPTU R$ 100,Cocó, Fortaleza
783,"Meireles, Fortaleza",Rua Visconde de Mauá,"Apartamento para comprar 
Meireles, Fortaleza",129,3,4,2,R$ 1.401.068,Cond. R$ 1,Meireles, Fortaleza
784,"Prefeito José Walter, Fortaleza",Rua Q,"Casa para comprar 
Prefeito José Walter, Fortaleza",65,2,1,2,R$ 248.000,0,Prefeito José Walter, Fortaleza
785,"Fátima, Fortaleza",Rua Dom Sebastião Leme,"Apartamento para comprar 
Fátima, Fortaleza",105,3,3,2,R$ 750.000,Cond. R$ 1.420 • IPTU R$ 1,Fátima, Fortaleza
786,"Maraponga, Fortaleza",Rua Holanda,"Apartamento para comprar 
Maraponga, Fortaleza",45,2,1,1,R$ 80.000,Cond. R$ 200 • IPTU R$ 100,Maraponga, Fortaleza
787,"Prefeito José Walter, Fortaleza",Avenida I,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",45,2,1,1,R$ 118.000,Cond. R$ 250 • IPTU R$ 100,Prefeito José Walter, Fortaleza
788,"Aldeota, Fortaleza",Rua Marcos Macêdo,"Apartamento para comprar 
Aldeota, Fortaleza",192,3,5,4,R$ 800.000,Cond. R$ 2.050 • IPTU R$ 423,Aldeota, Fortaleza
789,"Papicu, Fortaleza",Avenida Santos Dumont,"Apartamento para comprar 
Papicu, Fortaleza",108,3,3,1,R$ 499.000,Cond. R$ 600,Papicu, Fortaleza
790,"Meireles, Fortaleza",Avenida Historiador Raimundo Girão,"Apartamento para comprar 
Meireles, Fortaleza",69,2,2,1,R$ 940.000,Cond. R$ 600,Meireles, Fortaleza
791,"Aldeota, Fortaleza",Avenida Rui Barbosa,"Apartamento para comprar 
Aldeota, Fortaleza",29,1,1,1,R$ 415.000,0,Aldeota, Fortaleza
792,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",121,3,4,3,R$ 1.160.000,Cond. R$ 1.100,Meireles, Fortaleza
793,"Parque Iracema, Fortaleza",,"Casa para comprar 
Parque Iracema, Fortaleza",150,4,3,3,A partir de R$ 590.000,Cond. a partir de R$ 1.300 • IPTU R$ 150,Parque Iracema, Fortaleza
794,"Passaré, Fortaleza",,"Apartamento para comprar 
Passaré, Fortaleza",48,2,2,1,R$ 336.195,Cond. R$ 1 • IPTU R$ 1,Passaré, Fortaleza
795,"Montese, Fortaleza",Rua Almirante Rufino,"Casa para comprar 
Montese, Fortaleza",215,4,5,5,R$ 1.200.000,0,Montese, Fortaleza
796,"Sapiranga, Fortaleza",Rua José Moacir Bezerra,"Casa de condomínio para comprar 
Sapiranga, Fortaleza",141,3,5,2,R$ 650.000,Cond. R$ 960,Sapiranga, Fortaleza
797,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Professor Frota Pinto,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",71,3,2,2,R$ 450.000,Cond. R$ 750,Engenheiro Luciano Cavalcante, Fortaleza
798,"Prefeito José Walter, Fortaleza",Rua 08H,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",50,2,2,1,R$ 230.000,Cond. R$ 330,Prefeito José Walter, Fortaleza
799,"Benfica, Fortaleza",Avenida da Universidade,"Apartamento para comprar 
Benfica, Fortaleza",122,3,2,1,R$ 440.000,Cond. R$ 970,Benfica, Fortaleza
800,"Papicu, Fortaleza",Rua José de Borba Vasconcelos,"Apartamento para comprar 
Papicu, Fortaleza",72,3,3,2,R$ 415.000,Cond. R$ 700,Papicu, Fortaleza
801,"Praia de Iracema, Fortaleza",Rua Dragão do Mar,"Apartamento para comprar 
Praia de Iracema, Fortaleza",72,2,2,2,R$ 1.150.000,Cond. R$ 865,Praia de Iracema, Fortaleza
802,"Varjota, Fortaleza",Rua Tavares Coutinho,"Apartamento para comprar 
Varjota, Fortaleza",145,3,5,2,R$ 750.000,Cond. R$ 1.360,Varjota, Fortaleza
803,"Centro, Fortaleza",Rua Pero Coelho,"Apartamento para comprar 
Centro, Fortaleza",141,3,4,4,R$ 1.150.000,Cond. R$ 609 • IPTU R$ 4.140,Centro, Fortaleza
804,"Meireles, Fortaleza",Rua Leonardo Mota,"Apartamento para comprar 
Meireles, Fortaleza",120,4,2,2,R$ 680.000,Cond. R$ 1.390,Meireles, Fortaleza
805,"Jangurussu, Fortaleza",Rua Recanto Verde,"Apartamento para comprar 
Jangurussu, Fortaleza",45,2,1,1,R$ 145.000,Cond. R$ 425,Jangurussu, Fortaleza
806,"Aldeota, Fortaleza",Rua Joaquim Nabuco,"Apartamento para comprar 
Aldeota, Fortaleza",190,5,4,2,R$ 779.000,Cond. R$ 1.670 • IPTU R$ 1.400,Aldeota, Fortaleza
807,"Joaquim Távora, Fortaleza",Rua Padre Valdevino,"Apartamento para comprar 
Joaquim Távora, Fortaleza",75,3,2,2,R$ 690.000,0,Joaquim Távora, Fortaleza
808,"Benfica, Fortaleza",Avenida da Universidade,"Apartamento para comprar 
Benfica, Fortaleza",57,2,1,1,R$ 596.064,0,Benfica, Fortaleza
809,"Fátima, Fortaleza",Avenida Aguanambi,"Apartamento para comprar 
Fátima, Fortaleza",117,3,3,1,R$ 315.000,Cond. R$ 800 • IPTU R$ 1,Fátima, Fortaleza
810,"Cajazeiras, Fortaleza",Avenida Deputado Paulino Rocha,"Apartamento para comprar 
Cajazeiras, Fortaleza",45,2,1,1,R$ 32.000,Cond. R$ 300 • IPTU R$ 100,Cajazeiras, Fortaleza
811,"Aldeota, Fortaleza",Rua José Vilar,"Apartamento para comprar 
Aldeota, Fortaleza",52,2,2,1,R$ 590.000,0,Aldeota, Fortaleza
812,"Aldeota, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Aldeota, Fortaleza",160,3,5,3,R$ 750.000,Cond. R$ 1.500,Aldeota, Fortaleza
813,"Messejana, Fortaleza",Rua Taquatiara,"Apartamento para comprar 
Messejana, Fortaleza",42,2,1,1,R$ 195.000,Cond. R$ 250 • IPTU R$ 120,Messejana, Fortaleza
814,"Praia do Futuro II, Fortaleza",Rua Antônio Atualpa Rodrigues,"Casa para comprar 
Praia do Futuro II, Fortaleza",265,3,4,4,R$ 3.480.000,0,Praia do Futuro II, Fortaleza
815,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",46,2,1,1,R$ 146.000,0,Pedras, Fortaleza
816,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",50,2,1,1,R$ 139.000,0,Pedras, Fortaleza
817,"Mondubim, Fortaleza",Rua Monte Líbano,"Apartamento para comprar 
Mondubim, Fortaleza",45,2,1,1,R$ 72.000,Cond. R$ 300 • IPTU R$ 15,Mondubim, Fortaleza
818,"Parque Manibura, Fortaleza",,"Casa para comprar 
Parque Manibura, Fortaleza",286,5,3,4,R$ 850.000,0,Parque Manibura, Fortaleza
819,"Cajazeiras, Fortaleza",,"Casa para comprar 
Cajazeiras, Fortaleza",117,3,1,4,R$ 530.000,0,Cajazeiras, Fortaleza
820,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",215,4,5,3,R$ 1.200.000,Cond. R$ 2.300,Meireles, Fortaleza
821,"Meireles, Fortaleza",Avenida Beira Mar,"Apartamento para comprar 
Meireles, Fortaleza",221,3,4,4,R$ 2.500.000,Cond. R$ 1.800,Meireles, Fortaleza
822,"Parque Iracema, Fortaleza",Rua Alódia,"Apartamento para comprar 
Parque Iracema, Fortaleza",70,3,2,2,R$ 620.000,Cond. R$ 645,Parque Iracema, Fortaleza
823,"Passaré, Fortaleza",Rua das Carnaúbas,"Apartamento para comprar 
Passaré, Fortaleza",63,3,2,2,R$ 349.000,Cond. R$ 449 • IPTU R$ 70,Passaré, Fortaleza
824,"Mucuripe, Fortaleza",Rua da Paz,"Apartamento para comprar 
Mucuripe, Fortaleza",86,2,3,2,R$ 850.000,Cond. R$ 750 • IPTU R$ 1.870,Mucuripe, Fortaleza
825,"São Gerardo, Fortaleza",Rua Soares Bulcão,"Apartamento para comprar 
São Gerardo, Fortaleza",104,3,3,2,R$ 400.000,Cond. R$ 981,São Gerardo, Fortaleza
826,"José Bonifácio, Fortaleza",Rua Senador Pompeu,"Apartamento para comprar 
José Bonifácio, Fortaleza",54,2,2,2,R$ 630.000,Cond. R$ 667,José Bonifácio, Fortaleza
827,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Luiza Miranda Coelho,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",74,3,2,2,R$ 740.000,Cond. R$ 600,Engenheiro Luciano Cavalcante, Fortaleza
828,"Parque Iracema, Fortaleza",Rua 3,"Apartamento para comprar 
Parque Iracema, Fortaleza",86,3,1,2,R$ 620.000,Cond. R$ 900,Parque Iracema, Fortaleza
829,"Aldeota, Fortaleza",Avenida Rui Barbosa,"Apartamento para comprar 
Aldeota, Fortaleza",38,1,1,1,R$ 573.000,Cond. R$ 1 • IPTU R$ 1,Aldeota, Fortaleza
830,"Centro, Fortaleza",Rua Nogueira Acioli,"Casa para comprar 
Centro, Fortaleza",110,3,4,1,R$ 800.000,IPTU R$ 333,Centro, Fortaleza
831,"Mondubim, Fortaleza",Rua Itacira,"Apartamento para comprar 
Mondubim, Fortaleza",46,2,1,1,R$ 65.000,Cond. R$ 250,Mondubim, Fortaleza
832,"Mucuripe, Fortaleza",Rua da Paz,"Apartamento para comprar 
Mucuripe, Fortaleza",192,3,5,3,R$ 2.200.000,Cond. R$ 3.372 • IPTU R$ 834,Mucuripe, Fortaleza
833,"Prefeito José Walter, Fortaleza",Rua I,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",49,2,1,1,R$ 115.000,Cond. R$ 260,Prefeito José Walter, Fortaleza
834,"Meireles, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Meireles, Fortaleza",140,3,4,2,R$ 620.000,Cond. R$ 1.200 • IPTU R$ 1,Meireles, Fortaleza
835,"Meireles, Fortaleza",Rua Deputado Moreira da Rocha,"Apartamento para comprar 
Meireles, Fortaleza",174,4,5,3,R$ 1.500.000,Cond. R$ 1.500 • IPTU R$ 2.186,Meireles, Fortaleza
